1984-02,05 Canarias,763
1984-01,05 Canarias,800
1983-12,05 Canarias,755
1983-11,05 Canarias,691
1983-10,05 Canarias,675
1983-09,05 Canarias,704
1983-08,05 Canarias,639
1983-07,05 Canarias,702
1983-06,05 Canarias,665
1983-05,05 Canarias,746
1983-04,05 Canarias,765
1983-03,05 Canarias,866
1983-02,05 Canarias,842
1983-01,05 Canarias,935
1982-12,05 Canarias,843
1982-11,05 Canarias,748
1982-10,05 Canarias,764
1982-09,05 Canarias,681
1982-08,05 Canarias,691
1982-07,05 Canarias,722
1982-06,05 Canarias,689
1982-05,05 Canarias,791
1982-04,05 Canarias,716
1982-03,05 Canarias,719
1982-02,05 Canarias,685
1982-01,05 Canarias,761
1981-12,05 Canarias,797
1981-11,05 Canarias,706
1981-10,05 Canarias,714
1981-09,05 Canarias,667
1981-08,05 Canarias,699
1981-07,05 Canarias,743
1981-06,05 Canarias,703
1981-05,05 Canarias,726
1981-04,05 Canarias,722
1981-03,05 Canarias,787
1981-02,05 Canarias,734
1981-01,05 Canarias,727
1980-12,05 Canarias,786
1980-11,05 Canarias,629
1980-10,05 Canarias,675
1980-09,05 Canarias,605
1980-08,05 Canarias,718
1980-07,05 Canarias,692
1980-06,05 Canarias,665
1980-05,05 Canarias,699
1980-04,05 Canarias,667
1980-03,05 Canarias,924
1980-02,05 Canarias,706
1980-01,05 Canarias,807
1979-12,05 Canarias,762
1979-11,05 Canarias,705
1979-10,05 Canarias,707
1979-09,05 Canarias,626
1979-08,05 Canarias,695
1979-07,05 Canarias,700
1979-06,05 Canarias,659
1979-05,05 Canarias,721
1979-04,05 Canarias,761
1979-03,05 Canarias,809
1979-02,05 Canarias,738
1979-01,05 Canarias,924
1978-12,05 Canarias,822
1978-11,05 Canarias,741
1978-10,05 Canarias,668
1978-09,05 Canarias,660
1978-08,05 Canarias,713
1978-07,05 Canarias,760
1978-06,05 Canarias,363
1978-05,05 Canarias,1074
1978-04,05 Canarias,731
1978-03,05 Canarias,781
1978-02,05 Canarias,720
1978-01,05 Canarias,820
1977-12,05 Canarias,758
1977-11,05 Canarias,641
1977-10,05 Canarias,686
1977-09,05 Canarias,632
1977-08,05 Canarias,621
1977-07,05 Canarias,625
1977-06,05 Canarias,655
1977-05,05 Canarias,688
1977-04,05 Canarias,697
1977-03,05 Canarias,795
1977-02,05 Canarias,670
1977-01,05 Canarias,699
1976-12,05 Canarias,758
1976-11,05 Canarias,635
1976-10,05 Canarias,669
1976-09,05 Canarias,645
1976-08,05 Canarias,920
1976-07,05 Canarias,612
1976-06,05 Canarias,685
1976-05,05 Canarias,698
1976-04,05 Canarias,758
1976-03,05 Canarias,760
1976-02,05 Canarias,792
1976-01,05 Canarias,852
1975-12,05 Canarias,733
1975-11,05 Canarias,694
1975-10,05 Canarias,611
1975-09,05 Canarias,576
1975-08,05 Canarias,565
1975-07,05 Canarias,654
1975-06,05 Canarias,585
1975-05,05 Canarias,683
1975-04,05 Canarias,613
1975-03,05 Canarias,693
1975-02,05 Canarias,702
1975-01,05 Canarias,866
2018-12,06 Cantabria,516
2018-11,06 Cantabria,474
2018-10,06 Cantabria,479
2018-09,06 Cantabria,454
2018-08,06 Cantabria,442
2018-07,06 Cantabria,458
2018-06,06 Cantabria,458
2018-05,06 Cantabria,482
2018-04,06 Cantabria,490
2018-03,06 Cantabria,539
2018-02,06 Cantabria,573
2018-01,06 Cantabria,731
2017-12,06 Cantabria,555
2017-11,06 Cantabria,489
2017-10,06 Cantabria,472
2017-09,06 Cantabria,452
2017-08,06 Cantabria,444
2017-07,06 Cantabria,434
2017-06,06 Cantabria,449
2017-05,06 Cantabria,485
2017-04,06 Cantabria,444
2017-03,06 Cantabria,505
2017-02,06 Cantabria,517
2017-01,06 Cantabria,712
2016-12,06 Cantabria,582
2016-11,06 Cantabria,510
2016-10,06 Cantabria,449
2016-09,06 Cantabria,407
2016-08,06 Cantabria,470
2016-07,06 Cantabria,482
2016-06,06 Cantabria,443
2016-05,06 Cantabria,446
2016-04,06 Cantabria,491
2016-03,06 Cantabria,545
2016-02,06 Cantabria,519
2016-01,06 Cantabria,592
2015-12,06 Cantabria,516
2015-11,06 Cantabria,506
2015-10,06 Cantabria,460
2015-09,06 Cantabria,428
2015-08,06 Cantabria,467
2015-07,06 Cantabria,483
2015-06,06 Cantabria,434
2015-05,06 Cantabria,447
2015-04,06 Cantabria,491
2015-03,06 Cantabria,558
2015-02,06 Cantabria,581
2015-01,06 Cantabria,670
2014-12,06 Cantabria,557
2014-11,06 Cantabria,539
2014-10,06 Cantabria,428
2014-09,06 Cantabria,474
2014-08,06 Cantabria,442
2014-07,06 Cantabria,480
2014-06,06 Cantabria,441
2014-05,06 Cantabria,446
2014-04,06 Cantabria,427
2014-03,06 Cantabria,524
2014-02,06 Cantabria,526
2014-01,06 Cantabria,615
2013-12,06 Cantabria,528
2013-11,06 Cantabria,443
2013-10,06 Cantabria,492
2013-09,06 Cantabria,408
2013-08,06 Cantabria,401
2013-07,06 Cantabria,462
2013-06,06 Cantabria,437
2013-05,06 Cantabria,467
2013-04,06 Cantabria,450
2013-03,06 Cantabria,528
2013-02,06 Cantabria,464
2013-01,06 Cantabria,523
2012-12,06 Cantabria,509
2012-11,06 Cantabria,471
2012-10,06 Cantabria,445
2012-09,06 Cantabria,394
2012-08,06 Cantabria,426
2012-07,06 Cantabria,418
2012-06,06 Cantabria,421
2012-05,06 Cantabria,486
2012-04,06 Cantabria,493
2012-03,06 Cantabria,578
2012-02,06 Cantabria,627
2012-01,06 Cantabria,544
2011-12,06 Cantabria,551
2011-11,06 Cantabria,449
2011-10,06 Cantabria,458
2011-09,06 Cantabria,395
2011-08,06 Cantabria,425
2011-07,06 Cantabria,431
2011-06,06 Cantabria,438
2011-05,06 Cantabria,418
2011-04,06 Cantabria,465
2011-03,06 Cantabria,529
2011-02,06 Cantabria,464
2011-01,06 Cantabria,583
2010-12,06 Cantabria,525
2010-11,06 Cantabria,465
2010-10,06 Cantabria,447
2010-09,06 Cantabria,403
2010-08,06 Cantabria,439
2010-07,06 Cantabria,412
2010-06,06 Cantabria,416
2010-05,06 Cantabria,432
2010-04,06 Cantabria,452
2010-03,06 Cantabria,483
2010-02,06 Cantabria,476
2010-01,06 Cantabria,516
2009-12,06 Cantabria,513
2009-11,06 Cantabria,468
2009-10,06 Cantabria,419
2009-09,06 Cantabria,393
2009-08,06 Cantabria,385
2009-07,06 Cantabria,433
2009-06,06 Cantabria,404
2009-05,06 Cantabria,421
2009-04,06 Cantabria,509
2009-03,06 Cantabria,507
2009-02,06 Cantabria,431
2009-01,06 Cantabria,630
2008-12,06 Cantabria,534
2008-11,06 Cantabria,473
2008-10,06 Cantabria,424
2008-09,06 Cantabria,399
2008-08,06 Cantabria,359
2008-07,06 Cantabria,427
2008-06,06 Cantabria,389
2008-05,06 Cantabria,455
2008-04,06 Cantabria,434
2008-03,06 Cantabria,445
2008-02,06 Cantabria,517
2008-01,06 Cantabria,666
2007-12,06 Cantabria,521
2007-11,06 Cantabria,518
2007-10,06 Cantabria,443
2007-09,06 Cantabria,409
2007-08,06 Cantabria,395
2007-07,06 Cantabria,440
2007-06,06 Cantabria,448
2007-05,06 Cantabria,437
2007-04,06 Cantabria,445
2007-03,06 Cantabria,502
2007-02,06 Cantabria,522
2007-01,06 Cantabria,535
2006-12,06 Cantabria,504
2006-11,06 Cantabria,426
2006-10,06 Cantabria,433
2006-09,06 Cantabria,406
2006-08,06 Cantabria,396
2006-07,06 Cantabria,476
2006-06,06 Cantabria,404
2006-05,06 Cantabria,451
2006-04,06 Cantabria,447
2006-03,06 Cantabria,508
2006-02,06 Cantabria,479
2006-01,06 Cantabria,519
2005-12,06 Cantabria,466
2005-11,06 Cantabria,411
2005-10,06 Cantabria,445
2005-09,06 Cantabria,383
2005-08,06 Cantabria,349
2005-07,06 Cantabria,370
2005-06,06 Cantabria,409
2005-05,06 Cantabria,395
2005-04,06 Cantabria,452
2005-03,06 Cantabria,500
2005-02,06 Cantabria,518
2005-01,06 Cantabria,672
2004-12,06 Cantabria,538
2004-11,06 Cantabria,406
2004-10,06 Cantabria,429
2004-09,06 Cantabria,385
2004-08,06 Cantabria,392
2004-07,06 Cantabria,383
2004-06,06 Cantabria,416
2004-05,06 Cantabria,417
2004-04,06 Cantabria,442
2004-03,06 Cantabria,491
2004-02,06 Cantabria,461
2004-01,06 Cantabria,454
2003-12,06 Cantabria,456
2003-11,06 Cantabria,471
2003-10,06 Cantabria,441
2003-09,06 Cantabria,443
2003-08,06 Cantabria,450
2003-07,06 Cantabria,433
2003-06,06 Cantabria,399
2003-05,06 Cantabria,441
2003-04,06 Cantabria,423
2003-03,06 Cantabria,483
2003-02,06 Cantabria,451
2003-01,06 Cantabria,508
2002-12,06 Cantabria,500
2002-11,06 Cantabria,415
2002-10,06 Cantabria,442
2002-09,06 Cantabria,380
2002-08,06 Cantabria,398
2002-07,06 Cantabria,398
2002-06,06 Cantabria,416
2002-05,06 Cantabria,437
2002-04,06 Cantabria,438
2002-03,06 Cantabria,491
2002-02,06 Cantabria,426
2002-01,06 Cantabria,537
2001-12,06 Cantabria,518
2001-11,06 Cantabria,416
2001-10,06 Cantabria,407
2001-09,06 Cantabria,353
2001-08,06 Cantabria,385
2001-07,06 Cantabria,383
2001-06,06 Cantabria,422
2001-05,06 Cantabria,433
2001-04,06 Cantabria,405
2001-03,06 Cantabria,475
2001-02,06 Cantabria,441
2001-01,06 Cantabria,439
2000-12,06 Cantabria,458
2000-11,06 Cantabria,399
2000-10,06 Cantabria,417
2000-09,06 Cantabria,364
2000-08,06 Cantabria,398
2000-07,06 Cantabria,396
2000-06,06 Cantabria,380
2000-05,06 Cantabria,398
2000-04,06 Cantabria,471
2000-03,06 Cantabria,463
2000-02,06 Cantabria,460
2000-01,06 Cantabria,731
1999-12,06 Cantabria,506
1999-11,06 Cantabria,411
1999-10,06 Cantabria,403
1999-09,06 Cantabria,412
1999-08,06 Cantabria,424
1999-07,06 Cantabria,384
1999-06,06 Cantabria,381
1999-05,06 Cantabria,397
1999-04,06 Cantabria,397
1999-03,06 Cantabria,486
1999-02,06 Cantabria,563
1999-01,06 Cantabria,621
1998-12,06 Cantabria,495
1998-11,06 Cantabria,475
1998-10,06 Cantabria,429
1998-09,06 Cantabria,362
1998-08,06 Cantabria,394
1998-07,06 Cantabria,363
1998-06,06 Cantabria,392
1998-05,06 Cantabria,394
1998-04,06 Cantabria,390
1998-03,06 Cantabria,457
1998-02,06 Cantabria,549
1998-01,06 Cantabria,467
1997-12,06 Cantabria,456
1997-11,06 Cantabria,416
1997-10,06 Cantabria,383
1997-09,06 Cantabria,418
1997-08,06 Cantabria,422
1997-07,06 Cantabria,391
1997-06,06 Cantabria,373
1997-05,06 Cantabria,404
1997-04,06 Cantabria,437
1997-03,06 Cantabria,451
1997-02,06 Cantabria,407
1997-01,06 Cantabria,528
1996-12,06 Cantabria,521
1996-11,06 Cantabria,447
1996-10,06 Cantabria,373
1996-09,06 Cantabria,372
1996-08,06 Cantabria,391
1996-07,06 Cantabria,429
1996-06,06 Cantabria,387
1996-05,06 Cantabria,407
1996-04,06 Cantabria,463
1996-03,06 Cantabria,505
1996-02,06 Cantabria,415
1996-01,06 Cantabria,479
1995-12,06 Cantabria,496
1995-11,06 Cantabria,380
1995-10,06 Cantabria,400
1995-09,06 Cantabria,378
1995-08,06 Cantabria,411
1995-07,06 Cantabria,403
1995-06,06 Cantabria,367
1995-05,06 Cantabria,407
1995-04,06 Cantabria,422
1995-03,06 Cantabria,477
1995-02,06 Cantabria,429
1995-01,06 Cantabria,461
1994-12,06 Cantabria,438
1994-11,06 Cantabria,400
1994-10,06 Cantabria,414
1994-09,06 Cantabria,400
1994-08,06 Cantabria,385
1994-07,06 Cantabria,397
1994-06,06 Cantabria,348
1994-05,06 Cantabria,384
1994-04,06 Cantabria,408
1994-03,06 Cantabria,395
1994-02,06 Cantabria,412
1994-01,06 Cantabria,481
1993-12,06 Cantabria,463
1993-11,06 Cantabria,378
1993-10,06 Cantabria,419
1993-09,06 Cantabria,373
1993-08,06 Cantabria,401
1993-07,06 Cantabria,377
1993-06,06 Cantabria,371
1993-05,06 Cantabria,405
1993-04,06 Cantabria,424
1993-03,06 Cantabria,473
1993-02,06 Cantabria,405
1993-01,06 Cantabria,440
1992-12,06 Cantabria,454
1992-11,06 Cantabria,395
1992-10,06 Cantabria,394
1992-09,06 Cantabria,360
1992-08,06 Cantabria,355
1992-07,06 Cantabria,395
1992-06,06 Cantabria,316
1992-05,06 Cantabria,419
1992-04,06 Cantabria,399
1992-03,06 Cantabria,422
1992-02,06 Cantabria,426
1992-01,06 Cantabria,482
1991-12,06 Cantabria,408
1991-11,06 Cantabria,379
1991-10,06 Cantabria,384
1991-09,06 Cantabria,342
1991-08,06 Cantabria,380
1991-07,06 Cantabria,395
1991-06,06 Cantabria,353
1991-05,06 Cantabria,379
1991-04,06 Cantabria,388
1991-03,06 Cantabria,453
1991-02,06 Cantabria,459
1991-01,06 Cantabria,420
1990-12,06 Cantabria,472
1990-11,06 Cantabria,363
1990-10,06 Cantabria,365
1990-09,06 Cantabria,369
1990-08,06 Cantabria,348
1990-07,06 Cantabria,387
1990-06,06 Cantabria,326
1990-05,06 Cantabria,392
1990-04,06 Cantabria,425
1990-03,06 Cantabria,394
1990-02,06 Cantabria,419
1990-01,06 Cantabria,465
1989-12,06 Cantabria,399
1989-11,06 Cantabria,365
1989-10,06 Cantabria,377
1989-09,06 Cantabria,353
1989-08,06 Cantabria,366
1989-07,06 Cantabria,360
1989-06,06 Cantabria,367
1989-05,06 Cantabria,403
1989-04,06 Cantabria,400
1989-03,06 Cantabria,385
1989-02,06 Cantabria,423
1989-01,06 Cantabria,464
1988-12,06 Cantabria,484
1988-11,06 Cantabria,362
1988-10,06 Cantabria,360
1988-09,06 Cantabria,344
1988-08,06 Cantabria,369
1988-07,06 Cantabria,310
1988-06,06 Cantabria,348
1988-05,06 Cantabria,389
1988-04,06 Cantabria,377
1988-03,06 Cantabria,429
1988-02,06 Cantabria,373
1988-01,06 Cantabria,399
1987-12,06 Cantabria,410
1987-11,06 Cantabria,367
1987-10,06 Cantabria,389
1987-09,06 Cantabria,316
1987-08,06 Cantabria,372
1987-07,06 Cantabria,310
1987-06,06 Cantabria,315
1987-05,06 Cantabria,310
1987-04,06 Cantabria,342
1987-03,06 Cantabria,343
1987-02,06 Cantabria,372
1987-01,06 Cantabria,439
1986-12,06 Cantabria,399
1986-11,06 Cantabria,375
1986-10,06 Cantabria,309
1986-09,06 Cantabria,315
1986-08,06 Cantabria,312
1986-07,06 Cantabria,327
1986-06,06 Cantabria,350
1986-05,06 Cantabria,334
1986-04,06 Cantabria,371
1986-03,06 Cantabria,368
1986-02,06 Cantabria,436
1986-01,06 Cantabria,512
1985-12,06 Cantabria,387
1985-11,06 Cantabria,412
1985-10,06 Cantabria,360
1985-09,06 Cantabria,321
1985-08,06 Cantabria,355
1985-07,06 Cantabria,343
1985-06,06 Cantabria,351
1985-05,06 Cantabria,378
1985-04,06 Cantabria,366
1985-03,06 Cantabria,373
1985-02,06 Cantabria,367
1985-01,06 Cantabria,459
1984-12,06 Cantabria,430
1984-11,06 Cantabria,362
1984-10,06 Cantabria,374
1984-09,06 Cantabria,341
1984-08,06 Cantabria,308
1984-07,06 Cantabria,359
1984-06,06 Cantabria,331
1984-05,06 Cantabria,311
1984-04,06 Cantabria,383
1984-03,06 Cantabria,408
1984-02,06 Cantabria,320
1984-01,06 Cantabria,377
1983-12,06 Cantabria,437
1983-11,06 Cantabria,348
1983-10,06 Cantabria,342
1983-09,06 Cantabria,310
1983-08,06 Cantabria,345
1983-07,06 Cantabria,335
1983-06,06 Cantabria,297
1983-05,06 Cantabria,343
1983-04,06 Cantabria,320
1983-03,06 Cantabria,348
1983-02,06 Cantabria,453
1983-01,06 Cantabria,466
1982-12,06 Cantabria,402
1982-11,06 Cantabria,361
1982-10,06 Cantabria,346
1982-09,06 Cantabria,323
1982-08,06 Cantabria,292
1982-07,06 Cantabria,332
1982-06,06 Cantabria,293
1982-05,06 Cantabria,345
1982-04,06 Cantabria,322
1982-03,06 Cantabria,373
1982-02,06 Cantabria,325
1982-01,06 Cantabria,342
1981-12,06 Cantabria,343
1981-11,06 Cantabria,347
1981-10,06 Cantabria,313
1981-09,06 Cantabria,275
1981-08,06 Cantabria,320
1981-07,06 Cantabria,298
1981-06,06 Cantabria,339
1981-05,06 Cantabria,334
1981-04,06 Cantabria,332
1981-03,06 Cantabria,360
1981-02,06 Cantabria,356
1981-01,06 Cantabria,532
1980-12,06 Cantabria,405
1980-11,06 Cantabria,345
1980-10,06 Cantabria,364
1980-09,06 Cantabria,301
1980-08,06 Cantabria,292
1980-07,06 Cantabria,359
1980-06,06 Cantabria,301
1980-05,06 Cantabria,308
1980-04,06 Cantabria,342
1980-03,06 Cantabria,412
1980-02,06 Cantabria,318
1980-01,06 Cantabria,409
1979-12,06 Cantabria,359
1979-11,06 Cantabria,342
1979-10,06 Cantabria,340
1979-09,06 Cantabria,298
1979-08,06 Cantabria,341
1979-07,06 Cantabria,311
1979-06,06 Cantabria,320
1979-05,06 Cantabria,365
1979-04,06 Cantabria,347
1979-03,06 Cantabria,384
1979-02,06 Cantabria,347
1979-01,06 Cantabria,391
1978-12,06 Cantabria,383
1978-11,06 Cantabria,306
1978-10,06 Cantabria,312
1978-09,06 Cantabria,262
1978-08,06 Cantabria,302
1978-07,06 Cantabria,294
1978-06,06 Cantabria,297
1978-05,06 Cantabria,324
1978-04,06 Cantabria,299
1978-03,06 Cantabria,368
1978-02,06 Cantabria,334
1978-01,06 Cantabria,389
1977-12,06 Cantabria,383
1977-11,06 Cantabria,323
1977-10,06 Cantabria,308
1977-09,06 Cantabria,311
1977-08,06 Cantabria,313
1977-07,06 Cantabria,306
1977-06,06 Cantabria,301
1977-05,06 Cantabria,346
1977-04,06 Cantabria,432
1977-03,06 Cantabria,390
1977-02,06 Cantabria,314
1977-01,06 Cantabria,426
1976-12,06 Cantabria,337
1976-11,06 Cantabria,350
1976-10,06 Cantabria,301
1976-09,06 Cantabria,334
1976-08,06 Cantabria,319
1976-07,06 Cantabria,299
1976-06,06 Cantabria,313
1976-05,06 Cantabria,320
1976-04,06 Cantabria,332
1976-03,06 Cantabria,360
1976-02,06 Cantabria,399
1976-01,06 Cantabria,486
1975-12,06 Cantabria,425
1975-11,06 Cantabria,346
1975-10,06 Cantabria,355
1975-09,06 Cantabria,313
1975-08,06 Cantabria,307
1975-07,06 Cantabria,270
1975-06,06 Cantabria,319
1975-05,06 Cantabria,323
1975-04,06 Cantabria,343
1975-03,06 Cantabria,376
1975-02,06 Cantabria,356
1975-01,06 Cantabria,538
2018-12,07 Castilla y León,2438
2018-11,07 Castilla y León,2432
2018-10,07 Castilla y León,2355
2018-09,07 Castilla y León,2113
2018-08,07 Castilla y León,2327
2018-07,07 Castilla y León,2214
2018-06,07 Castilla y León,2213
2018-05,07 Castilla y León,2365
2018-04,07 Castilla y León,2542
2018-03,07 Castilla y León,2764
2018-02,07 Castilla y León,2585
2018-01,07 Castilla y León,2949
2017-12,07 Castilla y León,2569
2017-11,07 Castilla y León,2303
2017-10,07 Castilla y León,2284
2017-09,07 Castilla y León,2062
2017-08,07 Castilla y León,2127
2017-07,07 Castilla y León,2157
2017-06,07 Castilla y León,2382
2017-05,07 Castilla y León,2329
2017-04,07 Castilla y León,2328
2017-03,07 Castilla y León,2407
2017-02,07 Castilla y León,2572
2017-01,07 Castilla y León,3459
2016-12,07 Castilla y León,2660
2016-11,07 Castilla y León,2354
2016-10,07 Castilla y León,2316
2016-09,07 Castilla y León,2096
2016-08,07 Castilla y León,2316
2016-07,07 Castilla y León,2323
2016-06,07 Castilla y León,2215
2016-05,07 Castilla y León,2214
2016-04,07 Castilla y León,2253
2016-03,07 Castilla y León,2596
2016-02,07 Castilla y León,2466
2016-01,07 Castilla y León,2627
2015-12,07 Castilla y León,2383
2015-11,07 Castilla y León,2261
2015-10,07 Castilla y León,2306
2015-09,07 Castilla y León,2011
2015-08,07 Castilla y León,2081
2015-07,07 Castilla y León,2508
2015-06,07 Castilla y León,2244
2015-05,07 Castilla y León,2306
2015-04,07 Castilla y León,2361
2015-03,07 Castilla y León,2606
2015-02,07 Castilla y León,2833
2015-01,07 Castilla y León,3402
2014-12,07 Castilla y León,2433
2014-11,07 Castilla y León,2298
2014-10,07 Castilla y León,2347
2014-09,07 Castilla y León,2022
2014-08,07 Castilla y León,2151
2014-07,07 Castilla y León,2243
2014-06,07 Castilla y León,2224
2014-05,07 Castilla y León,2205
2014-04,07 Castilla y León,2205
2014-03,07 Castilla y León,2438
2014-02,07 Castilla y León,2381
2014-01,07 Castilla y León,2840
2013-12,07 Castilla y León,2561
2013-11,07 Castilla y León,2288
2013-10,07 Castilla y León,2227
2013-09,07 Castilla y León,1954
2013-08,07 Castilla y León,2222
2013-07,07 Castilla y León,2385
2013-06,07 Castilla y León,2219
2013-05,07 Castilla y León,2147
2013-04,07 Castilla y León,2226
2013-03,07 Castilla y León,2461
2013-02,07 Castilla y León,2260
2013-01,07 Castilla y León,2557
2012-12,07 Castilla y León,2339
2012-11,07 Castilla y León,2264
2012-10,07 Castilla y León,2188
2012-09,07 Castilla y León,1926
2012-08,07 Castilla y León,2229
2012-07,07 Castilla y León,2097
2012-06,07 Castilla y León,2137
2012-05,07 Castilla y León,2279
2012-04,07 Castilla y León,2264
2012-03,07 Castilla y León,2730
2012-02,07 Castilla y León,2974
2012-01,07 Castilla y León,2832
2011-12,07 Castilla y León,2425
2011-11,07 Castilla y León,2272
2011-10,07 Castilla y León,2268
2011-09,07 Castilla y León,2020
2011-08,07 Castilla y León,2256
2011-07,07 Castilla y León,2118
2011-06,07 Castilla y León,2121
2011-05,07 Castilla y León,2118
2011-04,07 Castilla y León,2150
2011-03,07 Castilla y León,2371
2011-02,07 Castilla y León,2311
2011-01,07 Castilla y León,2645
2010-12,07 Castilla y León,2361
2010-11,07 Castilla y León,2193
2010-10,07 Castilla y León,2314
2010-09,07 Castilla y León,1985
2010-08,07 Castilla y León,2085
2010-07,07 Castilla y León,2342
2010-06,07 Castilla y León,2199
2010-05,07 Castilla y León,2303
2010-04,07 Castilla y León,2322
2010-03,07 Castilla y León,2295
2010-02,07 Castilla y León,2195
2010-01,07 Castilla y León,2503
2009-12,07 Castilla y León,2426
2009-11,07 Castilla y León,2248
2009-10,07 Castilla y León,2211
2009-09,07 Castilla y León,1945
2009-08,07 Castilla y León,2168
2009-07,07 Castilla y León,2052
2009-06,07 Castilla y León,2195
2009-05,07 Castilla y León,2262
2009-04,07 Castilla y León,2247
2009-03,07 Castilla y León,2374
2009-02,07 Castilla y León,2165
2009-01,07 Castilla y León,2855
2008-12,07 Castilla y León,2576
2008-11,07 Castilla y León,2168
2008-10,07 Castilla y León,2309
2008-09,07 Castilla y León,1970
2008-08,07 Castilla y León,2070
2008-07,07 Castilla y León,2102
2008-06,07 Castilla y León,2144
2008-05,07 Castilla y León,2115
2008-04,07 Castilla y León,2247
2008-03,07 Castilla y León,2470
2008-02,07 Castilla y León,2518
2008-01,07 Castilla y León,2703
2007-12,07 Castilla y León,2607
2007-11,07 Castilla y León,2387
2007-10,07 Castilla y León,2240
2007-09,07 Castilla y León,2009
2007-08,07 Castilla y León,2007
2007-07,07 Castilla y León,2182
2007-06,07 Castilla y León,2068
2007-05,07 Castilla y León,2230
2007-04,07 Castilla y León,2236
2007-03,07 Castilla y León,2408
2007-02,07 Castilla y León,2323
2007-01,07 Castilla y León,2656
2006-12,07 Castilla y León,2286
2006-11,07 Castilla y León,2147
2006-10,07 Castilla y León,2257
2006-09,07 Castilla y León,2031
2006-08,07 Castilla y León,2117
2006-07,07 Castilla y León,2190
2006-06,07 Castilla y León,2056
2006-05,07 Castilla y León,2127
2006-04,07 Castilla y León,2032
2006-03,07 Castilla y León,2315
2006-02,07 Castilla y León,2193
2006-01,07 Castilla y León,2399
2005-12,07 Castilla y León,2404
2005-11,07 Castilla y León,2040
2005-10,07 Castilla y León,2164
2005-09,07 Castilla y León,1977
2005-08,07 Castilla y León,2027
2005-07,07 Castilla y León,1942
2005-06,07 Castilla y León,2094
2005-05,07 Castilla y León,2053
2005-04,07 Castilla y León,2236
2005-03,07 Castilla y León,2740
2005-02,07 Castilla y León,2459
2005-01,07 Castilla y León,3332
2004-12,07 Castilla y León,2588
2004-11,07 Castilla y León,2282
2004-10,07 Castilla y León,2168
2004-09,07 Castilla y León,1962
2004-08,07 Castilla y León,2043
2004-07,07 Castilla y León,2083
2004-06,07 Castilla y León,1895
2004-05,07 Castilla y León,2156
2004-04,07 Castilla y León,2200
2004-03,07 Castilla y León,2348
2004-02,07 Castilla y León,2189
2004-01,07 Castilla y León,2427
2003-12,07 Castilla y León,2448
2003-11,07 Castilla y León,2358
2003-10,07 Castilla y León,2208
2003-09,07 Castilla y León,2041
2003-08,07 Castilla y León,2517
2003-07,07 Castilla y León,2209
2003-06,07 Castilla y León,2212
2003-05,07 Castilla y León,2130
2003-04,07 Castilla y León,2167
2003-03,07 Castilla y León,2212
2003-02,07 Castilla y León,2125
2003-01,07 Castilla y León,2377
2002-12,07 Castilla y León,2269
2002-11,07 Castilla y León,2090
2002-10,07 Castilla y León,2229
2002-09,07 Castilla y León,1899
2002-08,07 Castilla y León,1966
2002-07,07 Castilla y León,2006
2002-06,07 Castilla y León,2168
2002-05,07 Castilla y León,2036
2002-04,07 Castilla y León,2131
2002-03,07 Castilla y León,2350
2002-02,07 Castilla y León,2225
2002-01,07 Castilla y León,2980
2001-12,07 Castilla y León,2480
2001-11,07 Castilla y León,2142
2001-10,07 Castilla y León,2120
2001-09,07 Castilla y León,1903
2001-08,07 Castilla y León,1987
2001-07,07 Castilla y León,2069
2001-06,07 Castilla y León,2070
2001-05,07 Castilla y León,2170
2001-04,07 Castilla y León,2130
2001-03,07 Castilla y León,2069
2001-02,07 Castilla y León,1975
2001-01,07 Castilla y León,2240
2000-12,07 Castilla y León,2095
2000-11,07 Castilla y León,2120
2000-10,07 Castilla y León,2114
2000-09,07 Castilla y León,1880
2000-08,07 Castilla y León,2043
2000-07,07 Castilla y León,2000
2000-06,07 Castilla y León,2074
2000-05,07 Castilla y León,1981
2000-04,07 Castilla y León,1976
2000-03,07 Castilla y León,2206
2000-02,07 Castilla y León,2236
2000-01,07 Castilla y León,2951
1999-12,07 Castilla y León,2279
1999-11,07 Castilla y León,2097
1999-10,07 Castilla y León,2109
1999-09,07 Castilla y León,1937
1999-08,07 Castilla y León,2001
1999-07,07 Castilla y León,1982
1999-06,07 Castilla y León,1855
1999-05,07 Castilla y León,2036
1999-04,07 Castilla y León,1970
1999-03,07 Castilla y León,2465
1999-02,07 Castilla y León,2848
1999-01,07 Castilla y León,2803
1998-12,07 Castilla y León,2305
1998-11,07 Castilla y León,2012
1998-10,07 Castilla y León,2221
1998-09,07 Castilla y León,1833
1998-08,07 Castilla y León,1996
1998-07,07 Castilla y León,2025
1998-06,07 Castilla y León,1950
1998-05,07 Castilla y León,2069
1998-04,07 Castilla y León,2134
1998-03,07 Castilla y León,2441
1998-02,07 Castilla y León,2582
1998-01,07 Castilla y León,2402
1997-12,07 Castilla y León,2147
1997-11,07 Castilla y León,2056
1997-10,07 Castilla y León,1956
1997-09,07 Castilla y León,1907
1997-08,07 Castilla y León,2013
1997-07,07 Castilla y León,1949
1997-06,07 Castilla y León,1795
1997-05,07 Castilla y León,1901
1997-04,07 Castilla y León,2042
1997-03,07 Castilla y León,2142
1997-02,07 Castilla y León,2196
1997-01,07 Castilla y León,2741
1996-12,07 Castilla y León,2457
1996-11,07 Castilla y León,2142
1996-10,07 Castilla y León,2059
